id,left,top,right,bottom,아질산성질
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,1.62673860
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,1.74862500
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,0.99576935
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,1.27903560
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,1.52931740
11943,127.700000000000003,34.649999999999999,127.725000000000023,34.625000000000000,1.68549350
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,1.46064280
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,1.34075070
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,1.08367910
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,1.41707670
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,1.34189850
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,1.14748360
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,1.38290600
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,1.37787800
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,1.29482790
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,1.33619590
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,1.40296780
16049,128.275000000000006,34.925000000000004,128.300000000000011,34.900000000000006,1.41084780
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,1.46973110
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,1.70599510
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,1.91372450
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,2.05023230
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,1.59380100
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,1.72725290
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,1.86098390
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,1.96271250
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,1.61852730
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,1.70853520
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,1.80827450
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,1.89288300
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,1.52053910
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,1.61892920
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,1.73030170
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,1.82211120
16048,128.275000000000006,34.950000000000003,128.300000000000011,34.925000000000004,1.62972140
16048,128.275000000000006,34.950000000000003,128.300000000000011,34.925000000000004,1.53646830
16048,128.275000000000006,34.950000000000003,128.300000000000011,34.925000000000004,1.39445680
16048,128.275000000000006,34.950000000000003,128.300000000000011,34.925000000000004,1.53149600
16048,128.275000000000006,34.950000000000003,128.300000000000011,34.925000000000004,1.41075230
16048,128.275000000000006,34.950000000000003,128.300000000000011,34.925000000000004,1.19040700
16048,128.275000000000006,34.950000000000003,128.300000000000011,34.925000000000004,1.46064280
16048,128.275000000000006,34.950000000000003,128.300000000000011,34.925000000000004,1.34075070
16048,128.275000000000006,34.950000000000003,128.300000000000011,34.925000000000004,1.08367910
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,4.85158910
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,4.89396530
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,4.92558930
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,4.94823140
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,4.85811390
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,4.90279940
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,4.93784980
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,4.96503390
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,4.86753820
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,4.91399700
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,4.95204170
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,4.98341830
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,4.87926290
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,4.92696530
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,4.96754440
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,5.00270810
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,1.97590390
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,2.27549680
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,2.69987260
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,3.41526540
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,1.92110810
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,2.26482980
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,2.79978650
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,3.68914330
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,1.76893530
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,2.10184730
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,2.52940050
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,2.96291950
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,1.51865650
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,1.87379210
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,2.21822070
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,2.45738160
5767,126.849999999999994,36.899999999999999,126.875000000000000,36.875000000000000,16.96850100
5767,126.849999999999994,36.899999999999999,126.875000000000000,36.875000000000000,16.86338500
5767,126.849999999999994,36.899999999999999,126.875000000000000,36.875000000000000,16.72011900
5767,126.849999999999994,36.899999999999999,126.875000000000000,36.875000000000000,16.55336200
5767,126.849999999999994,36.899999999999999,126.875000000000000,36.875000000000000,16.49636800
5767,126.849999999999994,36.899999999999999,126.875000000000000,36.875000000000000,16.41865900
5767,126.849999999999994,36.899999999999999,126.875000000000000,36.875000000000000,16.30898900
5767,126.849999999999994,36.899999999999999,126.875000000000000,36.875000000000000,16.17730300
5767,126.849999999999994,36.899999999999999,126.875000000000000,36.875000000000000,16.05538200
5767,126.849999999999994,36.899999999999999,126.875000000000000,36.875000000000000,15.99846100
5767,126.849999999999994,36.899999999999999,126.875000000000000,36.875000000000000,15.91482600
5767,126.849999999999994,36.899999999999999,126.875000000000000,36.875000000000000,15.81126300
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,18.52738400
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,18.27843400
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,17.97541800
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,17.65987200
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,17.99775900
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,17.80841400
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,17.56821700
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,17.30778700
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,17.47131100
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,17.32976800
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,17.14338500
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,16.93362000
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,16.96850100
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,16.86338500
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,16.72011900
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,16.55336200
5765,126.849999999999994,36.950000000000003,126.875000000000000,36.925000000000011,19.39821300
5765,126.849999999999994,36.950000000000003,126.875000000000000,36.925000000000011,19.02820200
5765,126.849999999999994,36.950000000000003,126.875000000000000,36.925000000000011,18.61278900
5765,126.849999999999994,36.950000000000003,126.875000000000000,36.925000000000011,18.21072900
5765,126.849999999999994,36.950000000000003,126.875000000000000,36.925000000000011,19.01724200
5765,126.849999999999994,36.950000000000003,126.875000000000000,36.925000000000011,18.70251900
5765,126.849999999999994,36.950000000000003,126.875000000000000,36.925000000000011,18.33559400
5765,126.849999999999994,36.950000000000003,126.875000000000000,36.925000000000011,17.96849300
5765,126.849999999999994,36.950000000000003,126.875000000000000,36.925000000000011,18.52738400
5765,126.849999999999994,36.950000000000003,126.875000000000000,36.925000000000011,18.27843400
5765,126.849999999999994,36.950000000000003,126.875000000000000,36.925000000000011,17.97541800
5765,126.849999999999994,36.950000000000003,126.875000000000000,36.925000000000011,17.65987200
7823,127.125000000000000,34.725000000000001,127.150000000000006,34.700000000000003,3.32693920
7823,127.125000000000000,34.725000000000001,127.150000000000006,34.700000000000003,3.31272600
7823,127.125000000000000,34.725000000000001,127.150000000000006,34.700000000000003,3.31213130
7823,127.125000000000000,34.725000000000001,127.150000000000006,34.700000000000003,3.22340950
7823,127.125000000000000,34.725000000000001,127.150000000000006,34.700000000000003,3.21309050
7823,127.125000000000000,34.725000000000001,127.150000000000006,34.700000000000003,3.22165810
7823,127.125000000000000,34.725000000000001,127.150000000000006,34.700000000000003,3.09737550
7823,127.125000000000000,34.725000000000001,127.150000000000006,34.700000000000003,3.08947170
7823,127.125000000000000,34.725000000000001,127.150000000000006,34.700000000000003,3.10778200
7823,127.125000000000000,34.725000000000001,127.150000000000006,34.700000000000003,2.94060220
7823,127.125000000000000,34.725000000000001,127.150000000000006,34.700000000000003,2.93188420
7823,127.125000000000000,34.725000000000001,127.150000000000006,34.700000000000003,2.95984230
1719,126.274999999999977,35.175000000000004,126.299999999999997,35.150000000000006,7.43811390
1719,126.274999999999977,35.175000000000004,126.299999999999997,35.150000000000006,7.52536300
1719,126.274999999999977,35.175000000000004,126.299999999999997,35.150000000000006,7.35979780
1719,126.274999999999977,35.175000000000004,126.299999999999997,35.150000000000006,7.60258170
1719,126.274999999999977,35.175000000000004,126.299999999999997,35.150000000000006,7.77213810
1719,126.274999999999977,35.175000000000004,126.299999999999997,35.150000000000006,7.64801450
1719,126.274999999999977,35.175000000000004,126.299999999999997,35.150000000000006,7.57441580
1719,126.274999999999977,35.175000000000004,126.299999999999997,35.150000000000006,7.70544030
1719,126.274999999999977,35.175000000000004,126.299999999999997,35.150000000000006,7.55544250
1719,126.274999999999977,35.175000000000004,126.299999999999997,35.150000000000006,7.42035000
1719,126.274999999999977,35.175000000000004,126.299999999999997,35.150000000000006,7.39553920
1719,126.274999999999977,35.175000000000004,126.299999999999997,35.150000000000006,7.13983730
1718,126.274999999999977,35.200000000000003,126.299999999999997,35.175000000000004,6.85265370
1718,126.274999999999977,35.200000000000003,126.299999999999997,35.175000000000004,6.76872600
1718,126.274999999999977,35.200000000000003,126.299999999999997,35.175000000000004,6.56399370
1718,126.274999999999977,35.200000000000003,126.299999999999997,35.175000000000004,7.15600140
1718,126.274999999999977,35.200000000000003,126.299999999999997,35.175000000000004,7.13900630
1718,126.274999999999977,35.200000000000003,126.299999999999997,35.175000000000004,6.93809770
1718,126.274999999999977,35.200000000000003,126.299999999999997,35.175000000000004,7.43811390
1718,126.274999999999977,35.200000000000003,126.299999999999997,35.175000000000004,7.52536300
1718,126.274999999999977,35.200000000000003,126.299999999999997,35.175000000000004,7.35979780
1717,126.274999999999977,35.225000000000001,126.299999999999997,35.200000000000003,6.07007950
1717,126.274999999999977,35.225000000000001,126.299999999999997,35.200000000000003,5.95792110
1717,126.274999999999977,35.225000000000001,126.299999999999997,35.200000000000003,5.82261410
1717,126.274999999999977,35.225000000000001,126.299999999999997,35.200000000000003,6.31609390
1717,126.274999999999977,35.225000000000001,126.299999999999997,35.200000000000003,6.19857500
1717,126.274999999999977,35.225000000000001,126.299999999999997,35.200000000000003,6.03673580
1717,126.274999999999977,35.225000000000001,126.299999999999997,35.200000000000003,6.57199150
1717,126.274999999999977,35.225000000000001,126.299999999999997,35.200000000000003,6.45963700
1717,126.274999999999977,35.225000000000001,126.299999999999997,35.200000000000003,6.27218350
1717,126.274999999999977,35.225000000000001,126.299999999999997,35.200000000000003,6.85265370
1717,126.274999999999977,35.225000000000001,126.299999999999997,35.200000000000003,6.76872600
1717,126.274999999999977,35.225000000000001,126.299999999999997,35.200000000000003,6.56399370
1716,126.274999999999977,35.250000000000000,126.299999999999997,35.225000000000001,5.53350170
1716,126.274999999999977,35.250000000000000,126.299999999999997,35.225000000000001,5.43468370
1716,126.274999999999977,35.250000000000000,126.299999999999997,35.225000000000001,5.34304790
1716,126.274999999999977,35.250000000000000,126.299999999999997,35.225000000000001,5.81526120
1716,126.274999999999977,35.250000000000000,126.299999999999997,35.225000000000001,5.71099120
1716,126.274999999999977,35.250000000000000,126.299999999999997,35.225000000000001,5.59961030
1716,126.274999999999977,35.250000000000000,126.299999999999997,35.225000000000001,6.07007950
1716,126.274999999999977,35.250000000000000,126.299999999999997,35.225000000000001,5.95792110
1716,126.274999999999977,35.250000000000000,126.299999999999997,35.225000000000001,5.82261410
3775,126.575000000000003,37.475000000000001,126.600000000000023,37.450000000000003,44.33479900
3775,126.575000000000003,37.475000000000001,126.600000000000023,37.450000000000003,44.10911800
3775,126.575000000000003,37.475000000000001,126.600000000000023,37.450000000000003,45.44994200
3775,126.575000000000003,37.475000000000001,126.600000000000023,37.450000000000003,45.10202600
3775,126.575000000000003,37.475000000000001,126.600000000000023,37.450000000000003,43.52809200
3775,126.575000000000003,37.475000000000001,126.600000000000023,37.450000000000003,45.77193000
3775,126.575000000000003,37.475000000000001,126.600000000000023,37.450000000000003,42.93210000
3775,126.575000000000003,37.475000000000001,126.600000000000023,37.450000000000003,41.76390200
3775,126.575000000000003,37.475000000000001,126.600000000000023,37.450000000000003,43.12309900
3775,126.575000000000003,37.475000000000001,126.600000000000023,37.450000000000003,38.92509800
3775,126.575000000000003,37.475000000000001,126.600000000000023,37.450000000000003,38.63723100
3775,126.575000000000003,37.475000000000001,126.600000000000023,37.450000000000003,38.99751300
1715,126.274999999999977,35.274999999999999,126.299999999999997,35.250000000000000,4.36935640
1715,126.274999999999977,35.274999999999999,126.299999999999997,35.250000000000000,4.23468420
1715,126.274999999999977,35.274999999999999,126.299999999999997,35.250000000000000,4.16830970
1715,126.274999999999977,35.274999999999999,126.299999999999997,35.250000000000000,4.82394050
1715,126.274999999999977,35.274999999999999,126.299999999999997,35.250000000000000,4.71404030
1715,126.274999999999977,35.274999999999999,126.299999999999997,35.250000000000000,4.64602490
1715,126.274999999999977,35.274999999999999,126.299999999999997,35.250000000000000,5.20806870
1715,126.274999999999977,35.274999999999999,126.299999999999997,35.250000000000000,5.10859540
1715,126.274999999999977,35.274999999999999,126.299999999999997,35.250000000000000,5.03169170
1715,126.274999999999977,35.274999999999999,126.299999999999997,35.250000000000000,5.53350170
1715,126.274999999999977,35.274999999999999,126.299999999999997,35.250000000000000,5.43468370
1715,126.274999999999977,35.274999999999999,126.299999999999997,35.250000000000000,5.34304790
3774,126.575000000000003,37.500000000000000,126.600000000000023,37.475000000000001,49.26051100
3774,126.575000000000003,37.500000000000000,126.600000000000023,37.475000000000001,49.51569500
3774,126.575000000000003,37.500000000000000,126.600000000000023,37.475000000000001,47.29858100
3774,126.575000000000003,37.500000000000000,126.600000000000023,37.475000000000001,45.24665700
3774,126.575000000000003,37.500000000000000,126.600000000000023,37.475000000000001,45.57269200
3774,126.575000000000003,37.500000000000000,126.600000000000023,37.475000000000001,45.28916000
3774,126.575000000000003,37.500000000000000,126.600000000000023,37.475000000000001,44.33479900
3774,126.575000000000003,37.500000000000000,126.600000000000023,37.475000000000001,44.10911800
3774,126.575000000000003,37.500000000000000,126.600000000000023,37.475000000000001,45.44994200
1714,126.274999999999977,35.300000000000004,126.299999999999997,35.275000000000006,3.25124030
1714,126.274999999999977,35.300000000000004,126.299999999999997,35.275000000000006,3.00107570
1714,126.274999999999977,35.300000000000004,126.299999999999997,35.275000000000006,2.90535100
1714,126.274999999999977,35.300000000000004,126.299999999999997,35.275000000000006,3.84046920
1714,126.274999999999977,35.300000000000004,126.299999999999997,35.275000000000006,3.66088780
1714,126.274999999999977,35.300000000000004,126.299999999999997,35.275000000000006,3.58644310
1714,126.274999999999977,35.300000000000004,126.299999999999997,35.275000000000006,4.36935640
1714,126.274999999999977,35.300000000000004,126.299999999999997,35.275000000000006,4.23468420
1714,126.274999999999977,35.300000000000004,126.299999999999997,35.275000000000006,4.16830970
3773,126.575000000000003,37.524999999999999,126.600000000000023,37.500000000000000,54.32426800
3773,126.575000000000003,37.524999999999999,126.600000000000023,37.500000000000000,55.01615500
3773,126.575000000000003,37.524999999999999,126.600000000000023,37.500000000000000,52.55241900
3773,126.575000000000003,37.524999999999999,126.600000000000023,37.500000000000000,51.94682500
3773,126.575000000000003,37.524999999999999,126.600000000000023,37.500000000000000,52.12344000
3773,126.575000000000003,37.524999999999999,126.600000000000023,37.500000000000000,50.34500900
3773,126.575000000000003,37.524999999999999,126.600000000000023,37.500000000000000,52.46206200
3773,126.575000000000003,37.524999999999999,126.600000000000023,37.500000000000000,52.70394700
3773,126.575000000000003,37.524999999999999,126.600000000000023,37.500000000000000,49.48512500
3773,126.575000000000003,37.524999999999999,126.600000000000023,37.500000000000000,49.26051100
3773,126.575000000000003,37.524999999999999,126.600000000000023,37.500000000000000,49.51569500
3773,126.575000000000003,37.524999999999999,126.600000000000023,37.500000000000000,47.29858100
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,0.99576935
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,1.27903560
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,1.52931740
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,1.68549350
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,0.91430072
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,1.22136380
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,1.48919780
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,1.65071110
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,1.11221100
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,1.32172810
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,1.52265060
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,1.64970820
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,1.36961060
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,1.47909010
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,1.59488290
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,1.67028010
1713,126.274999999999977,35.325000000000003,126.299999999999997,35.300000000000004,1.80360630
1713,126.274999999999977,35.325000000000003,126.299999999999997,35.300000000000004,1.28466910
1713,126.274999999999977,35.325000000000003,126.299999999999997,35.300000000000004,1.06744760
1713,126.274999999999977,35.325000000000003,126.299999999999997,35.300000000000004,2.12549990
1713,126.274999999999977,35.325000000000003,126.299999999999997,35.300000000000004,1.67619130
1713,126.274999999999977,35.325000000000003,126.299999999999997,35.300000000000004,1.49611220
1713,126.274999999999977,35.325000000000003,126.299999999999997,35.300000000000004,2.64878910
1713,126.274999999999977,35.325000000000003,126.299999999999997,35.300000000000004,2.30283290
1713,126.274999999999977,35.325000000000003,126.299999999999997,35.300000000000004,2.17017760
1713,126.274999999999977,35.325000000000003,126.299999999999997,35.300000000000004,3.25124030
1713,126.274999999999977,35.325000000000003,126.299999999999997,35.300000000000004,3.00107570
1713,126.274999999999977,35.325000000000003,126.299999999999997,35.300000000000004,2.90535100
3772,126.575000000000003,37.550000000000011,126.600000000000023,37.525000000000006,57.28841100
3772,126.575000000000003,37.550000000000011,126.600000000000023,37.525000000000006,58.20885000
3772,126.575000000000003,37.550000000000011,126.600000000000023,37.525000000000006,54.76777100
3772,126.575000000000003,37.550000000000011,126.600000000000023,37.525000000000006,58.49371800
3772,126.575000000000003,37.550000000000011,126.600000000000023,37.525000000000006,59.81512000
3772,126.575000000000003,37.550000000000011,126.600000000000023,37.525000000000006,55.33239200
3772,126.575000000000003,37.550000000000011,126.600000000000023,37.525000000000006,54.32426800
3772,126.575000000000003,37.550000000000011,126.600000000000023,37.525000000000006,55.01615500
3772,126.575000000000003,37.550000000000011,126.600000000000023,37.525000000000006,52.55241900
3771,126.575000000000003,37.575000000000003,126.600000000000023,37.550000000000011,53.03259900
3771,126.575000000000003,37.575000000000003,126.600000000000023,37.550000000000011,50.70172100
3771,126.575000000000003,37.575000000000003,126.600000000000023,37.550000000000011,48.56207900
3771,126.575000000000003,37.575000000000003,126.600000000000023,37.550000000000011,52.05491000
3771,126.575000000000003,37.575000000000003,126.600000000000023,37.550000000000011,51.29369200
3771,126.575000000000003,37.575000000000003,126.600000000000023,37.550000000000011,49.72806600
3771,126.575000000000003,37.575000000000003,126.600000000000023,37.550000000000011,53.78110800
3771,126.575000000000003,37.575000000000003,126.600000000000023,37.550000000000011,54.01554800
3771,126.575000000000003,37.575000000000003,126.600000000000023,37.550000000000011,52.05733800
3771,126.575000000000003,37.575000000000003,126.600000000000023,37.550000000000011,57.28841100
3771,126.575000000000003,37.575000000000003,126.600000000000023,37.550000000000011,58.20885000
3771,126.575000000000003,37.575000000000003,126.600000000000023,37.550000000000011,54.76777100
3770,126.575000000000003,37.600000000000001,126.600000000000023,37.575000000000003,55.52822200
3770,126.575000000000003,37.600000000000001,126.600000000000023,37.575000000000003,51.18410600
3770,126.575000000000003,37.600000000000001,126.600000000000023,37.575000000000003,47.72396700
3770,126.575000000000003,37.600000000000001,126.600000000000023,37.575000000000003,55.05351900
3770,126.575000000000003,37.600000000000001,126.600000000000023,37.575000000000003,51.17318700
3770,126.575000000000003,37.600000000000001,126.600000000000023,37.575000000000003,48.15081800
3770,126.575000000000003,37.600000000000001,126.600000000000023,37.575000000000003,53.03259900
3770,126.575000000000003,37.600000000000001,126.600000000000023,37.575000000000003,50.70172100
3770,126.575000000000003,37.600000000000001,126.600000000000023,37.575000000000003,48.56207900
1727,126.274999999999977,34.975000000000001,126.299999999999997,34.950000000000003,19.37213600
1727,126.274999999999977,34.975000000000001,126.299999999999997,34.950000000000003,19.61154700
1727,126.274999999999977,34.975000000000001,126.299999999999997,34.950000000000003,19.20724300
1727,126.274999999999977,34.975000000000001,126.299999999999997,34.950000000000003,17.60688900
1727,126.274999999999977,34.975000000000001,126.299999999999997,34.950000000000003,17.75646200
1727,126.274999999999977,34.975000000000001,126.299999999999997,34.950000000000003,17.55658200
1727,126.274999999999977,34.975000000000001,126.299999999999997,34.950000000000003,16.39116700
1727,126.274999999999977,34.975000000000001,126.299999999999997,34.950000000000003,16.51531800
1727,126.274999999999977,34.975000000000001,126.299999999999997,34.950000000000003,16.46171900
1727,126.274999999999977,34.975000000000001,126.299999999999997,34.950000000000003,15.61738700
1727,126.274999999999977,34.975000000000001,126.299999999999997,34.950000000000003,15.74551200
1727,126.274999999999977,34.975000000000001,126.299999999999997,34.950000000000003,15.79716000
1726,126.274999999999977,35.000000000000000,126.299999999999997,34.975000000000001,23.92862500
1726,126.274999999999977,35.000000000000000,126.299999999999997,34.975000000000001,24.63358900
1726,126.274999999999977,35.000000000000000,126.299999999999997,34.975000000000001,23.65480800
1726,126.274999999999977,35.000000000000000,126.299999999999997,34.975000000000001,21.63431200
1726,126.274999999999977,35.000000000000000,126.299999999999997,34.975000000000001,22.06468100
1726,126.274999999999977,35.000000000000000,126.299999999999997,34.975000000000001,21.38758300
1726,126.274999999999977,35.000000000000000,126.299999999999997,34.975000000000001,19.37213600
1726,126.274999999999977,35.000000000000000,126.299999999999997,34.975000000000001,19.61154700
1726,126.274999999999977,35.000000000000000,126.299999999999997,34.975000000000001,19.20724300
1725,126.274999999999977,35.024999999999999,126.299999999999997,35.000000000000000,22.79681600
1725,126.274999999999977,35.024999999999999,126.299999999999997,35.000000000000000,23.38517900
1725,126.274999999999977,35.024999999999999,126.299999999999997,35.000000000000000,22.39432800
1725,126.274999999999977,35.024999999999999,126.299999999999997,35.000000000000000,24.86754600
1725,126.274999999999977,35.024999999999999,126.299999999999997,35.000000000000000,25.73402700
1725,126.274999999999977,35.024999999999999,126.299999999999997,35.000000000000000,24.56814500
1725,126.274999999999977,35.024999999999999,126.299999999999997,35.000000000000000,25.28925000
1725,126.274999999999977,35.024999999999999,126.299999999999997,35.000000000000000,26.20225000
1725,126.274999999999977,35.024999999999999,126.299999999999997,35.000000000000000,25.02129000
1725,126.274999999999977,35.024999999999999,126.299999999999997,35.000000000000000,23.92862500
1725,126.274999999999977,35.024999999999999,126.299999999999997,35.000000000000000,24.63358900
1725,126.274999999999977,35.024999999999999,126.299999999999997,35.000000000000000,23.65480800
1724,126.274999999999977,35.050000000000004,126.299999999999997,35.025000000000006,17.14146100
1724,126.274999999999977,35.050000000000004,126.299999999999997,35.025000000000006,17.13619000
